bid,secondary_index
5625203,"6.1
"
5625377,"6
"
5625585,"6.5
"
5625693,"0
"
5625828,"6.3
"
5625977,"4
"
5626069,"6.4
"
5626221,"6.7
"
5626421,"1.5
"
5626527,"9
"
5626663,"0
"
5626725,"6
"
5626927,"6.8
"
5627048,"5.8
"
5627196,"6.7
"
5627306,"5.8
"
5627389,"7
"
5627514,"6
"
5627730,"5.5
"
5627873,"6.4
"
5628012,"5.9
"
5628217,"6.4
"
5628364,"5
"
5628507,"0
"
5628540,"6.3
"
5628688,"6
"
5628802,"0
"
5628912,"6.5
"
5629089,"6.7
"
5629197,"6.5
"
5629368,"6.7
"
5629522,"6.9
"
5629628,"8
"
5629850,"4
"
5629956,"5.8
"
5630076,"9
"
5630183,"0
"
5630316,"5.6
"
5630489,"6.5
"
5630592,"6.8
"
5630723,"6.8
"
5630856,"5.8
"
5630973,"0
"
5631084,"6
"
5631192,"0
"
5631437,"0
"
5631469,"6
"
5631611,"0
"
5631634,"0
"
5631828,"4
"
5631995,"6.5
"
5632148,"5
"
5632225,"0
"
5632370,"7.3
"
5632476,"5.5
"
5632601,"0
"
5632711,"7
"
5632983,"6.6
"
5633215,"5.5
"
5633354,"8.5
"
5633552,"5.6
"
5633680,"7.8
"
5633781,"0
"
5633828,"0
"
5633940,"4.7
"
5634047,"0
"
5634160,"2.6
"
5634276,"6.8
"
5634384,"5.6
"
5634560,"5.7
"
5634673,"6
"
5634788,"7.3
"
5634963,"9.3
"
5635049,"7.7
"
5635165,"5.3
"
5635296,"3
"
5635631,"6.3
"
5635816,"5.2
"
5635989,"5.7
"
5636195,"6.6
"
5636381,"6
"
5636469,"5.1
"
5636592,"6.2
"
5636702,"8.5
"
5636893,"4.8
"
5637068,"8.4
"
5637219,"6
"
5637418,"6.4
"
5637533,"0
"
5637649,"5.4
"
5637821,"6.9
"
5638011,"6.4
"
5638232,"7.6
"
5638426,"7
"
5638555,"6.3
"
5638730,"6.8
"
5638835,"5.6
"
5639000,"4.4
"
5639110,"5.4
"
5639212,"5
"
5639383,"4.7
"
5639476,"6.4
"
5639672,"6
"
5639775,"5.4
"
5639885,"7.6
"
5640037,"4.8
"
5640177,"7.8
"
5640327,"6.1
"
5640469,"6.8
"
5640614,"6.6
"
5640733,"5
"
5640875,"5.2
"
5641013,"6.5
"
5641128,"6
"
5641327,"6.3
"
5641511,"4.3
"
5641705,"4.2
"
5641976,"6.6
"
5642153,"4.9
"
5642407,"5.6
"
5642529,"6
"
5642671,"5.3
"
5642818,"6.6
"
5642971,"6.7
"
5643117,"6.3
"
5643365,"7
"
5643490,"6.6
"
5643681,"4.9
"
5643805,"6.4
"
5643962,"5.8
"
5644149,"5.5
"
5644305,"0
"
5644380,"5.6
"
5644518,"0
"
5644597,"6.8
"
5644724,"6.7
"
5644794,"0
"
5645015,"5.3
"
5645175,"8
"
5645357,"8.8
"
5645584,"6
"
5645730,"5.9
"
5645967,"5.4
"
5646269,"6
"
5646392,"8
"
5646609,"6.6
"
5646789,"0
"
5646859,"6.3
"
5647062,"6
"
5647286,"7
"
5647393,"7
"
5647430,"5.1
"
5647568,"6.5
"
5647755,"0
"
5647834,"7.4
"
5647972,"5
"
5648094,"4
"
5648262,"5.5
"
5648376,"5.5
"
5648485,"7.2
"
5648720,"6.5
"
5648835,"5.5
"
5648906,"6.2
"
5649009,"6.7
"
5649186,"5
"
5649346,"4.9
"
5649451,"7.7
"
5649499,"0
"
5649651,"4.3
"
5649925,"5
"
5650088,"7.5
"
5650317,"4.7
"
5650426,"6.3
"
5650629,"5.8
"
5650814,"5.7
"
5651006,"5
"
5651210,"0
"
5651323,"2.8
"
5651430,"4.2
"
5651577,"0
"
5651693,"0
"
5651805,"6
"
5651923,"6
"
5652069,"7.2
"
5652226,"5
"
5652412,"2.5
"
5652591,"7
"
5652667,"0
"
5652777,"7
"
5652894,"0
"
5653005,"0
"
5653171,"5
"
5653304,"6.7
"
5653452,"7.8
"
5653657,"5.3
"
5653839,"5.8
"
5654010,"6
"
5654215,"6.1
"
5654324,"5.1
"
5654561,"6.9
"
5654663,"4
"
5654804,"4.2
"
5654918,"7.5
"
5655060,"7.7
"
5655157,"7.4
"
5655279,"5.4
"
5655391,"0
"
5655479,"4.8
"
5655654,"0
"
5655784,"7
"
5655910,"7.4
"
5656023,"10
"
5656133,"8
"
5656297,"6.8
"
5656420,"0
"
5656529,"5.2
"
5656711,"7.6
"
5656785,"5.6
"
5656906,"0
"
5657072,"4.3
"
5657221,"6.3
"
5657302,"6
"
5657374,"6.2
"
5657407,"7.4
"
5657498,"7.5
"
5657656,"3.2
"
5657867,"6.4
"
5658013,"6.2
"
5658189,"7.9
"
5658302,"3
"
5658452,"0
"
5658542,"6.1
"
5658649,"3.1
"
5658829,"5
"
5658933,"6.4
"
5659072,"6.4
"
5659178,"6.1
"
5659379,"4.9
"
5659485,"3.4
"
5659635,"5
"
5659787,"4.2
"
5659927,"0
"
5660063,"5
"
5660099,"0
"
5660236,"0
"
5660410,"7
"
5660481,"6
"
5660655,"6.1
"
5660804,"6.1
"
5660939,"5.9
"
5661064,"4.8
"
5661248,"5.3
"
5661460,"8.3
"
5661508,"6.5
"
5661658,"0
"
5661743,"6.3
"
5661883,"7.5
"
5662024,"5
"
5662123,"6.3
"
5662263,"5.6
"
5662306,"6
"
5662489,"5.7
"
5662686,"6
"
5662832,"6
"
5662937,"4.1
"
5663113,"5.6
"
5663310,"6.7
"
5663444,"0
"
5663478,"2.6
"
5663623,"7
"
5663692,"8
"
5663821,"5.8
"
5663987,"0
"
5664208,"8
"
5664254,"6.3
"
5664533,"8.2
"
5664632,"3.8
"
5664804,"5
"
5664934,"7.5
"
5665046,"6.3
"
5665119,"4.5
"
5665270,"6.9
"
5665382,"7
"
5665515,"6.3
"
5665668,"7.9
"
5665813,"6.4
"
5666007,"6.2
"
5666251,"6.8
"
5666407,"7
"
5666482,"7.7
"
5666705,"6
"
5666774,"6
"
5666931,"7.3
"
5667034,"0
"
5667103,"6
"
5667169,"5.2
"
5667313,"8.5
"
5667403,"5.1
"
5667577,"6.1
"
5667758,"6
"
5667899,"3.8
"
5668114,"7
"
5668178,"5
"
5668253,"0
"
5668372,"6.7
"
5668544,"6.3
"
5668715,"0
"
5668884,"7.5
"
5669016,"4
"
5669130,"6.3
"
5669242,"4.3
"
5669351,"4
"
5669492,"6
"
5669602,"0
"
5669703,"5.7
"
5669840,"6.8
"
5670035,"4.5
"
5670269,"5.7
"
5670379,"5
"
5670495,"7.8
"
5670618,"9
"
5670743,"5
"
5670861,"5
"
5670941,"5
"
5671083,"5
"
5671263,"7.1
"
5671513,"6.1
"
5671655,"6
"
5671830,"6
"
5671864,"6.1
"
5672008,"0
"
5672119,"6.6
"
5672271,"0
"
5672428,"0
"
5672545,"0
"
5672660,"5
"
5672761,"3.2
"
5672864,"5.8
"
5673043,"0
"
5673129,"6
"
5673269,"6
"
5673346,"0
"
5673494,"4
"
5673640,"7.5
"
5673753,"0
"
5673808,"7.5
"
5674037,"0
"
5674205,"5.7
"
5674443,"0
"
5674547,"7.7
"
5674623,"6.6
"
5674770,"5.6
"
5674907,"0
"
5675023,"6.3
"
5675133,"7
"
5675244,"4.8
"
5675311,"4.3
"
5675436,"4.6
"
5675611,"3.7
"
5675853,"2.1
"
5676053,"1.7
"
5676246,"6
"
5676403,"8
"
5676533,"6.5
"
5676660,"0
"
5676813,"7
"
5677033,"7.2
"
5677221,"5.6
"
5677329,"4.1
"
5677543,"6.1
"
5677683,"5.7
"
5677857,"6.7
"
5677999,"6.7
"
5678062,"6.4
"
5678150,"6.5
"
5678191,"6.1
"
5678438,"6.8
"
5678626,"4.9
"
5678830,"7
"
5678959,"6
"
5679097,"7.5
"
5679261,"5.9
"
5679367,"0
"
5679451,"7
"
5679578,"4
"
5679733,"0
"
5679912,"5.5
"
5679987,"5.3
"
5680102,"3.4
"
5680244,"3.8
"
5680358,"6.6
"
5680716,"3.5
"
5680870,"10
"
5681089,"4.8
"
5681277,"7.6
"
5681449,"1.5
"
5681604,"6.4
"
5681756,"7.5
"
5681955,"7.9
"
5682086,"5.7
"
5682248,"6.5
"
5682397,"7.3
"
5682513,"5
"
5682662,"6.5
"
5682790,"5.8
"
5682979,"6.8
"
5683055,"7.2
"
5683306,"7.3
"
5683594,"5.9
"
5683742,"0
"
5683869,"0
"
5683948,"5.3
"
5684061,"0
"
5684224,"0
"
5684312,"6.6
"
5684519,"4.7
"
5684629,"6.3
"
5684675,"4
"
5684819,"6
"
5685024,"6.8
"
5685227,"4.5
"
5685313,"5.5
"
5685468,"4.3
"
5685554,"7.5
"
5685669,"6
"
5685782,"4.5
"
5685947,"6
"
5686133,"0
"
5686207,"5
"
5686384,"5.5
"
5686449,"5.6
"
5686626,"7.1
"
5686766,"0
"
5686865,"0
"
5686981,"0
"
5687130,"5
"
5687276,"5.5
"
5687421,"9
"
5687453,"0
"
5687531,"6.8
"
5687756,"5.3
"
5687862,"5
"
5688090,"5.2
"
5688196,"5.9
"
5688338,"5.5
"
5688548,"5.6
"
5688653,"6.9
"
5688893,"7
"
5689079,"5.5
"
5689245,"0
"
5689432,"6
"
5689545,"4.5
"
5689696,"5.6
"
5689861,"0
"
5689900,"6.3
"
5690055,"7.3
"
5690094,"7.8
"
5690230,"5.5
"
5690370,"4.8
"
5690572,"4.7
"
5690738,"4.8
"
5690883,"7.8
"
5691036,"6
"
5691146,"6.8
"
5691335,"5
"
5691502,"6.5
"
5691651,"3.8
"
5691789,"4.7
"
5691871,"5.8
"
5692078,"6.7
"
5692266,"0
"
5692614,"10
"
5692727,"6.2
"
5692900,"3.3
"
5693012,"4.7
"
5693160,"6.6
"
5693341,"7.1
"
5693444,"6.7
"
5693595,"6.5
"
5693747,"5.1
"
5693886,"5.8
"
5694056,"5.4
"
5694216,"4.8
"
5694393,"4.4
"
5694500,"7.8
"
5694611,"5
"
5694689,"0
"
5694770,"4.5
"
5694948,"5.8
"
5695190,"2.9
"
5695389,"6.7
"
5695423,"4.3
"
5695563,"4
"
5695749,"0
"
5695856,"0
"
5695892,"4.6
"
5696072,"4.2
"
5696337,"5.7
"
5696515,"5.5
"
5696563,"7
"
5696690,"6.6
"
5696806,"5.7
"
5696926,"7.3
"
5697044,"5.7
"
5697147,"5.1
"
5697343,"3
"
5697452,"7.1
"
5697564,"6.2
"
5697748,"6.5
"
5697891,"0
"
5697967,"7.7
"
5698083,"7.3
"
5698313,"5.3
"
5698454,"8.3
"
5698502,"5.8
"
5698618,"7.7
"
5698849,"6.3
"
5698954,"5.7
"
5698992,"5.3
"
5699115,"5.8
"
5699287,"0
"
5699358,"5.5
"
5699499,"6.7
"
5699799,"7.9
"
5699968,"5.2
"
5700124,"0
"
5700234,"5.7
"
5700345,"0
"
5700449,"5.1
"
5700608,"3.8
"
5700793,"5
"
5701025,"5.6
"
5701146,"6
"
5701316,"7.7
"
5701449,"5.1
"
5701669,"7.2
"
5701963,"4.3
"
5702144,"5.6
"
5702275,"6.4
"
5702455,"6.5
"
5702565,"5.3
"
5702720,"6.3
"
5702926,"7.8
"
5703220,"8
"
5703300,"5.3
"
5703456,"5
"
5703610,"3.4
"
5703850,"6.1
"
5704081,"0
"
5704133,"6
"
5704311,"6.8
"
5704448,"6.3
"
5704590,"6.9
"
5704742,"8.5
"
5705008,"5
"
5705222,"7.5
"
5705345,"7.2
"
5705500,"5.9
"
5705530,"4.6
"
5705677,"6
"
5705792,"2.8
"
5705905,"6.7
"
5706099,"4.1
"
5706245,"6.7
"
5706353,"6
"
5706463,"6.4
"
5706641,"4.6
"
5706895,"5.7
"
5707137,"5.5
"
5707242,"9
"
5707311,"5
"
5707507,"5.6
"
5707657,"3
"
5707774,"8.6
"
5708012,"3.5
"
5708158,"2.5
"
5708343,"0
"
5708433,"6.8
"
5708545,"0
"
5708657,"6.3
"
5708788,"6.4
"
5708906,"5
"
5709004,"6.4
"
5709214,"6.2
"
5709329,"7.8
"
5709441,"7.6
"
5709578,"0
"
5709645,"5
"
5709719,"7
"
5709845,"7
"
5709956,"5.3
"
5710073,"4.3
"
5710287,"6.5
"
5710385,"5
"
5710532,"6
"
5710616,"4
"
5710748,"1
"
5710780,"4.9
"
5710928,"5
"
5711132,"7.1
"
5711280,"10
"
5711313,"3
"
5711363,"4.9
"
5711515,"0
"
5711620,"4
"
5711792,"5.5
"
5711888,"6.3
"
5712060,"0
"
5712180,"4.9
"
5712320,"5.9
"
5712444,"3.6
"
5712582,"5.2
"
5712698,"5.3
"
5712868,"6.1
"
5713086,"6.2
"
5713233,"8.5
"
5713393,"7.6
"
5713537,"5.6
"
5713797,"7.2
"
5713909,"7.8
"
5714033,"6.1
"
5714188,"6.2
"
5714336,"3.7
"
5714513,"9
"
5714630,"5
"
5714749,"7.4
"
5714936,"5.7
"
5715059,"5.4
"
5715239,"5.1
"
5715420,"6.3
"
5715647,"6.6
"
5715780,"6.5
"
5715851,"5.7
"
5716024,"6.6
"
5716172,"4.3
"
5716350,"6.7
"
5716490,"6
"
5716698,"5.6
"
5716836,"5.2
"
5716948,"7.8
"
5717262,"7.4
"
5717376,"7
"
5717505,"0
"
5717644,"6.3
"
5717689,"6.8
"
5717877,"5.8
"
5718053,"7.7
"
5718258,"6
"
5718405,"5.7
"
5718583,"6.4
"
5718697,"5.2
"
5718846,"5.7
"
5718981,"4.8
"
5719117,"6.1
"
5719340,"7.7
"
5719450,"5.2
"
5719563,"3.7
"
5719670,"6.6
"
5719879,"6.4
"
5719998,"6.1
"
5720110,"4.7
"
5720312,"7.6
"
5720404,"5.7
"
5720529,"6.1
"
5720637,"6.1
"
5720749,"6.7
"
5720875,"7.3
"
5720992,"6.6
"
5721216,"6.1
"
5721376,"7.5
"
5721536,"6
"
5721717,"6
"
5721950,"5
"
5722096,"4.9
"
5722263,"5
"
5722382,"6.7
"
5722444,"5.7
"
5722486,"5.8
"
5722636,"6.2
"
5722807,"6.9
"
5723024,"5.5
"
5723213,"6.1
"
5723329,"0.5
"
5723460,"7.6
"
5723563,"8.1
"
5723718,"7
"
5723851,"2.5
"
5723960,"3.7
"
5724077,"7.9
"
5724187,"6.8
"
5724298,"6.9
"
5724410,"8.8
"
5724548,"7.1
"
5724722,"7.8
"
5724881,"4.3
"
5725030,"7.2
"
5725143,"5.2
"
5725295,"5
"
5725439,"5.5
"
5725557,"4.8
"
5725712,"5.4
"
5725831,"4.5
"
5725947,"0
"
5726136,"10
"
5726325,"7.7
"
5726477,"6
"
5726634,"5
"
5726803,"5.4
"
5726908,"4.2
"
5727015,"5.3
"
5727195,"5.8
"
5727315,"6.4
"
5727443,"6.5
"
5727593,"6.9
"
5727703,"7
"
5727862,"0
"
5727938,"5.9
"
5728045,"6
"
5728131,"8
"
5728210,"6.5
"
5728322,"6.1
"
5728521,"5.1
"
5728672,"6.1
"
5728816,"5.6
"
5728936,"5
"
5729055,"5.8
"
5729240,"5.5
"
5729416,"5.9
"
5729564,"5.2
"
5729713,"5.3
"
5729857,"6.1
"
5730003,"3.9
"
5730123,"8
"
5730270,"6
"
5730508,"0
"
5730588,"7.4
"
5730711,"4.3
"
5730854,"0
"
5730967,"9
"
5731152,"7
"
5731292,"0
"
5731435,"8.5
"
5731553,"4.7
"
5731675,"4.5
"
5731933,"5
"
5732028,"4.5
"
5732227,"0
"
5732259,"2.8
"
5732459,"5
"
5732604,"5.7
"
5732690,"3
"
5732857,"5
"
5732938,"7
"
5733046,"4.5
"
5733118,"5
"
5733338,"4.4
"
5733538,"6
"
5733654,"5.7
"
5733741,"6.4
"
5733889,"5
"
5734037,"5
"
5734084,"5.6
"
5734233,"5.6
"
5734410,"6.2
"
5734568,"5
"
5734740,"6.1
"
5734991,"4.3
"
5735128,"6
"
5735335,"7.9
"
5735452,"5.8
"
5735566,"6.3
"
5735675,"6
"
5735786,"6.5
"
5735898,"6.8
"
5736062,"3
"
5736206,"7
"
5736447,"4.4
"
5736588,"4
"
5736762,"4.5
"
5736899,"5
"
5737064,"5.6
"
5737179,"7
"
5737235,"6.5
"
5737413,"6.1
"
5737575,"5.3
"
5737660,"3.1
"
5737813,"3.9
"
5737959,"3.8
"
5738164,"4.8
"
5738309,"3.4
"
5738519,"5.2
"
5738723,"5
"
5738825,"7
"
5738933,"10
"
5739015,"3.8
"
5739133,"0
"
5739206,"7.7
"
5739329,"0
"
5739399,"5.3
"
5739542,"4.4
"
5739663,"7
"
5739771,"3.5
"
5739906,"4.1
"
5740044,"3.3
"
5740199,"3.5
"
5740415,"5.8
"
5740590,"2.3
"
5740828,"3.2
"
5740935,"2
"
5741089,"1.5
"
5741225,"5.7
"
5741407,"4.4
"
5741516,"6.3
"
5741656,"6
"
5741853,"5
"
5741917,"0
"
5742056,"0
"
5742137,"6.5
"
5742313,"6.6
"
5742452,"5.7
"
5742621,"7
"
5742844,"0
"
5743011,"6.9
"
5743151,"7
"
5743253,"4.8
"
5743404,"0
"
5743525,"0
"
5743636,"5
"
5743759,"0
"
5743839,"7.6
"
5744025,"6.7
"
5744276,"7.2
"
5744406,"5.6
"
5744614,"7.3
"
5744843,"7.6
"
5745045,"7
"
5745218,"8
"
5745364,"6.1
"
5745524,"3.3
"
5745646,"6.5
"
5745962,"6
"
5746208,"6.5
"
5746396,"6.7
"
5746538,"6.9
"
5746767,"5.6
"
5747047,"4.3
"
5747232,"8.2
"
5747351,"6
"
5747469,"0
"
5747614,"5.4
"
5747769,"5.5
"
5747876,"4.4
"
5748024,"7
"
5748142,"7.5
"
5748210,"6.4
"
5748322,"0
"
5748429,"4.2
"
5748543,"0
"
5748603,"0
"
5748655,"7.5
"
5748764,"7
"
5748798,"6.1
"
5749056,"0
"
5749101,"9
"
5749147,"7.3
"
5749262,"6
"
5749348,"5
"
5749483,"4.4
"
5749635,"8.3
"
5749790,"6.6
"
5749927,"5.9
"
5750069,"0
"
5750142,"4
"
5750218,"7.1
"
5750372,"5.8
"
5750513,"6.2
"
5750657,"7.8
"
5750821,"7
"
5750867,"6.1
"
5751013,"3.6
"
5751166,"5
"
5751249,"3
"
5751370,"0
"
5751632,"4.5
"
5751820,"6.3
"
5751937,"5.9
"
5752119,"5
"
5752259,"7.3
"
5752400,"6.6
"
5752525,"6.5
"
5752604,"5.7
"
5752750,"6.3
"
5752839,"6.5
"
5752954,"6.3
"
5753101,"7.3
"
5753232,"5
"
5753315,"5
"
5753426,"7
"
5753491,"6.7
"
5753566,"5.9
"
5753811,"9
"
5753953,"3.4
"
5754148,"2.3
"
5754298,"3.9
"
5754491,"2
"
5754677,"7.4
"
5754761,"5.5
"
5754909,"6.9
"
5755021,"5.5
"
5755176,"9.3
"
5755330,"5.3
"
5755474,"7.9
"
5755603,"0
"
5755677,"0
"
5755799,"5
"
5755953,"5.1
"
5756097,"0
"
5756214,"0
"
5756277,"3.5
"
5756319,"0
"
5756441,"0
"
5756625,"6
"
5756733,"6
"
5756764,"5
"
5756816,"5
"
5756959,"5
"
5756995,"0
"
5757084,"5.2
"
5757213,"5.8
"
5757380,"3.5
"
5757561,"6.4
"
5757739,"5.8
"
5757867,"4.4
"
5757973,"5
"
5758015,"8.3
"
5758162,"8.6
"
5758302,"7.4
"
5758427,"6.7
"
5758632,"8.2
"
5758764,"0
"
5758806,"4.5
"
5758927,"4.6
"
5759165,"0
"
5759274,"0
"
5759310,"5.3
"
5759431,"9.3
"
5759506,"6.9
"
5759618,"5.4
"
5759799,"6.2
"
5759913,"5.2
"
5760040,"5
"
5760236,"4.8
"
5760341,"5.5
"
5760553,"4.5
"
5760712,"2.8
"
5760799,"0
"
5760839,"0
"
5761085,"5
"
5761262,"4.9
"
5761366,"6
"
5761464,"6
"
5761607,"3
"
5761766,"0
"
5761796,"4.1
"
5761982,"4
"
5762130,"5.5
"
5762161,"7
"
5762220,"6.5
"
5762351,"3
"
5762411,"5.5
"
5762539,"6.3
"
5762581,"6.5
"
5762734,"6
"
5762822,"6.5
"
5762944,"5
"
5763064,"5.5
"
5763209,"3
"
5763251,"6
"
5763401,"5
"
5763441,"6.5
"
5763494,"6
"
5763615,"5
"
5763759,"4.4
"
5763884,"5.7
"
5764145,"0
"
5764248,"7.5
"
5764419,"6.1
"
5764524,"5
"
5764566,"8.5
"
5764681,"7.3
"
5764804,"5.7
"
5764981,"7.2
"
5765157,"2
"
5765336,"7.8
"
5765521,"3.7
"
5765702,"3.8
"
5765848,"5.8
"
5765984,"5.1
"
5766202,"5.3
"
5766426,"4.8
"
5766551,"7
"
5766669,"8
"
5766970,"4.4
"
5767162,"4.8
"
5767469,"3.4
"
5767582,"4.5
"
5767681,"3
"
5767714,"3.4
"
5767852,"5.5
"
5767890,"8.5
"
5767991,"5
"
5768105,"6
"
5768144,"8.3
"
5768178,"3.3
"
5768423,"7.5
"
5768460,"4.6
"
5768569,"0
"
5768684,"5.1
"
5768818,"5
"
5768916,"8.7
"
5769068,"5
"
5769225,"5.5
"
5769340,"5.7
"
5769557,"4.4
"
5769763,"5.8
"
5769968,"10
"
5770046,"10
"
5770181,"5
"
5770228,"6
"
5770369,"5
"
5770551,"6.4
"
5770698,"6.3
"
5770804,"6.8
"
5770915,"0
"
5771074,"5
"
5771151,"5.8
"
5771308,"7.2
"
5771537,"9
"
5771599,"8
"
5771714,"7.3
"
5771900,"1
"
5772016,"3.8
"
5772139,"7.1
"
5772333,"5.3
"
5772486,"5.8
"
5772661,"6.5
"
5772774,"0
"
5772887,"6
"
5772957,"6
"
5773166,"7.3
"
5773274,"3.6
"
5773393,"0
"
5773486,"5
"
5773603,"8
"
5773689,"5
"
5773755,"5
"
5773835,"6.3
"
5773970,"6
"
5774054,"6
"
5774172,"6.7
"
5774410,"2.9
"
5774560,"5
"
5774666,"5.5
"
5774707,"7.7
"
5774790,"6.2
"
5774937,"5.9
"
5775063,"8.5
"
5775166,"5.3
"
5775327,"7
"
5775435,"7.3
"
5775548,"6.7
"
5775671,"5
"
5775749,"3.7
"
5775887,"6.3
"
5776020,"2.5
"
5776172,"6.8
"
5776285,"8.5
"
5776467,"2.5
"
5776562,"5
"
5776665,"3.7
"
5776767,"6
"
5777032,"6
"
5777136,"9
"
5777212,"4.4
"
5777396,"8
"
5777539,"8.5
"
5777658,"0
"
5777803,"6
"
5777940,"6.5
"
5778050,"3
"
5778185,"6.3
"
5778304,"4.3
"
5778491,"5.3
"
5778633,"6.9
"
5778744,"6
"
5778856,"7.5
"
5778953,"6.3
"
5779072,"6.6
"
5779165,"0
"
5779244,"5
"
5779347,"7.1
"
5779447,"5
"
5779601,"0
"
5779717,"4
"
5779825,"5
"
5780013,"4
"
5780339,"7.3
"
5780454,"8
"
5780535,"0
"
5780628,"5.3
"
5780814,"8.3
"
5781069,"6.3
"
5781113,"0
"
5781203,"0
"
5781310,"0
"
5781412,"5
"
5781565,"5
"
5781704,"3.8
"
5781826,"5.5
"
5781938,"5
"
5782047,"0
"
5782118,"0
"
5782238,"5
"
5782312,"0
"
5782465,"6.2
"
5782579,"6.5
"
5782660,"5.8
"
5782807,"5.8
"
5782941,"0
"
5783016,"5.4
"
5783194,"4.3
"
5783234,"0
"
5783324,"7.6
"
5783431,"8
"
5783607,"0
"
5783704,"7
"
5783855,"7
"
5783986,"7
"
5784096,"5
"
5784204,"5
"
5784353,"5.5
"
5784469,"8
"
5784645,"6.3
"
5784727,"5
"
5784769,"4.3
"
5784946,"8.7
"
5785050,"0
"
5785131,"5
"
5785224,"6.1
"
5785371,"6.4
"
5785475,"0
"
5785631,"0
"
5785741,"0
"
5785804,"0
"
5785963,"7.5
"
5786094,"0
"
5786204,"5.6
"
5786344,"6
"
5786530,"4.8
"
5786642,"7.5
"
5786775,"10
"
5786809,"0
"
5786981,"6.2
"
5787151,"5
"
5787262,"4.3
"
5787369,"6
"
5787446,"5
"
5787585,"5.5
"
5787666,"0
"
5787864,"0
"
5788003,"2
"
5788072,"4.4
"
5788185,"6
"
5788336,"0
"
5788413,"3.8
"
5788528,"0
"
5788688,"6
"
5788807,"7
"
5789022,"5
"
5789124,"5.2
"
5789265,"5.3
"
5789472,"8.5
"
5789560,"6.4
"
5789805,"0
"
5789947,"6.9
"
5790063,"5.1
"
5790132,"7.7
"
5790294,"8.8
"
5790393,"3
"
5790533,"6.7
"
5790632,"5
"
5790819,"6.3
"
5790939,"7.5
"
5791078,"5
"
5791174,"0
"
5791282,"0
"
5791428,"8.5
"
5791547,"0
"
5791807,"5.8
"
5792057,"0
"
5792235,"6.3
"
5792340,"6
"
5792484,"6.7
"
5792594,"0
"
5792672,"7.7
"
5792827,"6
"
5792870,"0
"
5792977,"7
"
5793095,"7.7
"
5793239,"6.1
"
5793409,"0
"
5793505,"5.7
"
5793655,"0
"
5793816,"0
"
5793868,"0
"
5794088,"6
"
5794191,"0
"
5794354,"6.2
"
5794402,"0
"
5794537,"0
"
5794688,"0
"
5794797,"0
"
5794955,"7.6
"
5795094,"5.6
"
5795248,"4.8
"
5795403,"7.5
"
5795546,"7
"
5795591,"4
"
5795725,"7.3
"
5795890,"7.1
"
5796044,"7
"
5796157,"6.2
"
5796255,"6.6
"
5796317,"0
"
5796353,"5.5
"
5796483,"7
"
5796628,"4
"
5796732,"6
"
5796919,"5
"
5797030,"5.9
"
5797185,"0
"
5797259,"0
"
5797434,"6.3
"
5797549,"7.6
"
5797699,"6.8
"
5797812,"6.4
"
5797928,"6.5
"
5798060,"7
"
5798303,"4.7
"
5798473,"6.5
"
5798692,"0
"
5798850,"5.1
"
5798988,"4.8
"
5799097,"3.1
"
5799219,"6.3
"
5799354,"7.5
"
5799467,"7
"
5799571,"3.3
"
5799749,"4.4
"
5799910,"7
"
5800031,"0
"
5800173,"5.1
"
5800308,"6.5
"
5800568,"0
"
5800720,"4
"
5800866,"5.9
"
5801072,"5
"
5801203,"2.5
"
5801376,"6.3
"
5801568,"4.7
"
5801720,"5.5
"
5801873,"6.8
"
5802023,"6.5
"
5802153,"3.5
"
5802361,"0
"
5802588,"4.7
"
5802694,"0
"
5802768,"0
"
5802943,"3.6
"
5803045,"7
"
5803118,"4.5
"
5803257,"5.3
"
5803319,"7
"
5803434,"6.5
"
5803599,"6.3
"
5803760,"7.6
"
5803882,"0
"
5804017,"8.3
"
5804061,"0
"
5804222,"7.5
"
5804352,"7.5
"
5804402,"0
"
5804437,"6.5
"
5804571,"0
"
5804706,"5
"
5804839,"8
"
5804948,"6.3
"
5805055,"5.8
"
5805182,"6
"
5805290,"6.1
"
5805440,"0
"
5805481,"3.8
"
5805693,"0
"
5805732,"4.8
"
5805852,"0
"
5806018,"6.8
"
5806280,"0
"
5806461,"6.7
"
5806672,"6.5
"
5806775,"0
"
5806974,"8.5
"
5807120,"0
"
5807197,"6
"
5807410,"0
"
5807445,"0
"
5807488,"6
"
5807648,"5.8
"
5807832,"6.7
"
5807906,"6
"
5808040,"5.8
"
5808148,"5
"
5808307,"6
"
5808425,"7.7
"
5808604,"0
"
5808716,"5.3
"
5808820,"6.7
"
5808968,"5.6
"
5809140,"5.8
"
5809251,"4.8
"
5809427,"6.7
"
5809536,"6
"
5809615,"5.8
"
5809812,"5.3
"
5809925,"7
"
5810172,"0
"
5810208,"8
"
5810368,"0
"
5810509,"5
"
5810551,"0
"
5810680,"4.8
"
5810784,"5.5
"
5810904,"0
"
5811027,"5
"
5811140,"9
"
5811256,"0
"
5811391,"0
"
5811430,"7.1
"
5811578,"6
"
5811727,"0
"
5811777,"6.7
"
5811948,"5.5
"
5812080,"7
"
5812282,"3.5
"
5812330,"2
"
5812475,"6.1
"
5812650,"6
"
5812735,"7.7
"
5812936,"7.8
"
5813048,"7.5
"
5813224,"3.8
"
5813330,"5
"
5813436,"6.5
"
5813644,"6
"
5813796,"6.5
"
5813950,"4.8
"
5814071,"5
"
5814208,"6.3
"
