Primary_key,id
3063402,42450
3063515,54900
3063638,61896
3063765,83552
3063888,125264
3064005,89456
3064150,118204
3064293,119425
3064397,17775
3064508,70955
3064615,20186
3064758,99642
3064904,123712
3065066,57157
3065203,30245
3065371,70577
3065579,62838
3065724,56292
3066097,262475
3066357,74465
3066531,40693
3066748,65754
3066969,71469
3067184,45320
3067296,16939
3067434,55301
3067696,73873
3067846,52274
3067988,378477
3068136,51995
3068343,80038
3068520,82203
3068680,63207
3068930,25688
3069094,79777
3069405,84505
3069536,25915
3069671,111100
3069783,85942
3069921,58192
3070031,52359
3070178,75315
3070344,2349
3070451,46641
3070597,92464
3070742,24986
3070920,56761
3071022,24833
3071133,53505
3071249,45138
3071488,48153
3071673,36522
3071845,74518
3072027,59006
3072145,41066
3072357,53100
3072471,293114
3072584,116537
3072717,118955
3072896,72997
3073042,82698
3073296,73939
3073396,13247
3073556,50393
3073710,71866
3073857,72766
3073957,76487
3074102,74523
3074211,76785
3074313,77866
3074510,14163
3074631,74878
3074768,72821
3074861,389854
3074901,43984
3075041,269963
3075255,148503
3075363,78461
3075524,75301
3075692,112655
3075841,63574
3075982,37006
3076157,95538
3076385,184795
3076528,62837
3076669,63498
3076930,71688
3077070,39072
3077249,15346
3077395,78182
3077532,257608
3077572,81527
3077675,53128
3077825,65233
3077965,73066
3078107,31309
3078290,148353
3078450,33684
3078589,35156
3078710,72721
3078939,162374
3079085,72842
3079190,79465
3079357,79896
3079581,57829
3079771,42157
3079881,57353
3080125,84420
3080170,47383
3080350,38541
3080526,52520
3080751,75174
3080917,49527
3081089,55741
3081289,68861
3081455,84407
3081537,124210
3081647,37038
3081787,72313
3081963,8368
3082076,60938
3082222,145594
3082361,58194
3082509,70435
3082686,66118
3082797,26283
3082912,260064
3083019,105548
3083152,110139
3083260,94741
3083400,31337
3083549,65760
3083849,74997
3084041,75579
3084139,45971
3084274,60364
3084489,28632
3084621,47648
3084806,15044
3084955,34179
3085178,35250
3085245,32831
3085452,42990
3085580,65892
3085696,78450
3085809,87408
3085919,82321
3086035,115150
3086147,96888
3086341,102809
3086412,86732
3086624,86081
3086755,123690
3086908,63230
3087032,62564
3087217,77560
3087349,56815
3087519,25621
3087588,24870
3087750,25774
3087846,58251
3087986,125316
3088087,97394
3088172,21613
3088380,40939
3088539,66436
3088717,32169
3088867,70149
3089043,57046
3089153,27230
3089293,58391
3089433,86457
3089544,50357
3089760,82269
3089909,74998
3090082,159615
3090201,54436
3090349,71670
3090662,21864
3090835,36865
3091139,28512
3091352,93164
3091509,90770
3091761,71271
3091899,72431
3092210,73686
3092483,43095
3092594,76758
3092853,45176
3092971,70917
3093136,72186
3093282,42968
3093420,57190
3093593,77338
3093777,73562
3093891,54054
3094064,35663
3094234,23340
3094352,96495
3094425,35659
3094545,80591
3094767,58428
3094910,142118
3094987,130900
3095134,19235
3095238,78698
3095412,85949
3095597,122515
3095712,58704
3095976,101520
3096049,70387
3096166,76142
3096354,57809
3096483,85317
3096614,57343
3096761,43711
3096861,76651
3096950,244115
3097046,52517
3097216,50698
3097361,48492
3097646,118911
3097756,56126
3097886,153845
3097964,409900
3098003,38371
3098158,14224
3098290,76726
3098467,65086
3098643,148033
3098789,80125
3098981,107056
3099062,52850
3099257,64678
3099408,57400
3099651,93834
3099688,67911
3099855,66120
3099964,25058
3100104,42457
3100244,26223
3100353,108688
3100497,192695
3100644,42409
3100715,212713
3100834,75170
3100940,30849
3101046,15167
3101203,13976
3101320,13586
3101448,26118
3101568,79133
3101690,59961
3101912,72570
3102047,63749
3102222,49354
3102400,76399
3102549,39276
3102806,94209
3102924,72338
3102992,25143
3103130,80379
3103265,69266
3103412,84797
3103641,75000
3103816,130090
3103939,14205
3104049,29268
3104260,63217
3104384,54146
3104623,288094
3104734,84028
3104813,78480
3104956,108222
3105098,125695
3105167,144611
3105238,92670
3105414,84200
3105537,37621
3105709,99254
3105810,73700
3105949,91181
3106092,72545
3106294,124847
3106409,86099
3106547,253105
3106720,112485
3106758,51999
3107023,47763
3107130,16702
3107286,126016
3107412,83716
3107575,84001
3107615,278458
3107694,79940
3107826,43459
3107999,189076
3108042,64029
3108171,29483
3108312,88491
3108429,404471
3108510,79362
3108593,53174
3108698,84259
3108844,71184
3108986,37464
3109134,85988
3109206,84917
3109281,75469
3109423,83732
3109566,215478
3109780,30596
3110057,75948
3110219,81870
3110377,29564
3110596,71771
3110699,16564
3110956,110603
3111135,98079
3111244,96771
3111392,115656
3111581,14933
3111732,73921
3111845,81111
3111989,106199
3112137,147621
3112287,247500
3112429,29750
3112609,31400
3112744,81716
3112858,140632
3112969,51578
3113075,82762
3113120,70954
3113291,74471
3113498,108155
3113641,35671
3113779,71676
3113971,77459
3114218,158920
3114263,163937
3114383,178595
3114568,21634
3114790,70374
3114931,44053
3115052,27902
3115198,55802
3115295,186755
3115340,53798
3115488,54507
3115638,59017
3115787,105983
3115911,51875
3116048,73936
3116253,46504
3116487,147886
3116600,80030
3116759,26397
3116916,83860
3117024,79890
3117253,81675
3117451,98096
3117551,59045
3117689,43026
3117810,168210
3117990,62116
3118103,70876
3118219,57243
3118385,29694
3118784,52454
3119060,71672
3119220,144454
3119346,77495
3119455,55198
3119571,71254
3119785,202941
3119928,27709
3120142,53033
3120253,32708
3120356,276220
3120473,36427
3120571,45569
3120739,17790
3120992,15086
3121141,48458
3121293,85883
3121443,25831
3121631,116231
3121814,52264
3121960,77076
3122159,79707
3122384,79548
3122516,184507
3122557,72213
3122663,17345
3122800,57214
3122935,73723
3123077,25228
3123180,73937
3123289,214349
3123382,399229
3123420,18705
3123605,75674
3123822,38674
3123936,46813
3124106,82620
3124218,59962
3124393,53418
3124498,53420
3124603,53410
3124668,53403
3124736,77669
3124857,26642
3125011,49529
3125192,123320
3125305,53424
3125371,44246
3125554,59974
3125732,85963
3125809,196784
3125991,119364
3126162,74406
3126320,53414
3126383,53419
3126531,47650
3126637,68450
3126789,79108
3126937,64288
3127054,167112
3127088,288098
3127252,46101
3127431,74387
3127532,267197
3127650,178543
3127780,288291
3127935,80184
3128083,52349
3128201,3051
3128375,48373
3128557,47682
3128634,20683
3128787,77949
3128971,41411
3129215,45595
3129316,28524
3129500,92117
3129655,37928
3129806,91010
3129979,216672
3130019,63493
3130156,42507
3130372,64688
3130542,82532
3130693,14346
3130824,61020
3131094,261035
3131239,293097
3131300,37942
3131440,25435
3131551,144326
3131720,170936
3131831,64786
3131985,79374
3132101,81796
3132277,59421
3132486,70585
3132582,54358
3132692,81390
3132945,28063
3133179,67748
3133374,61984
3133506,52826
3133695,113038
3133842,45273
3134013,95675
3134077,36944
3134187,114412
3134264,213938
3134372,273807
3134497,79754
3134661,64108
3134823,99698
3134936,145504
3135084,229670
3135215,42147
3135327,55245
3135410,80304
3135595,56591
3135742,83195
3135881,40056
3136038,48038
3136212,79221
3136358,214857
3136446,80767
3136570,82533
3136720,74237
3136892,64992
3137035,61895
3137144,67696
3137287,33569
3137438,81025
3137561,77553
3137662,35435
3137908,44734
3138083,89191
3138266,158068
3138411,94204
3138613,57165
3138732,44032
3138875,362758
3138915,96398
3139067,42998
3139190,74308
3139296,100656
3139488,26881
3139674,75576
3139813,86820
3140034,10679
3140249,28533
3140388,74777
3140558,70845
3140699,71552
3140812,66895
3140900,94329
3141075,22970
3141268,81342
3141479,74306
3141620,87098
3141738,80432
3141845,2929
3141997,72958
3142148,178535
3142261,51991
3142442,251797
3142558,28136
3142671,43309
3142854,28912
3142979,37586
3143079,256044
3143211,73889
3143444,36228
3143605,37084
3143746,85052
3143926,85050
3144079,39172
3144140,258227
3144249,72551
3144392,85033
3144538,91070
3144647,14686
3144758,75132
3144816,56180
3145024,92182
3145166,75778
3145342,274325
3145416,42960
3145610,76489
3145724,70436
3145894,76346
3146121,54271
3146295,62764
3146571,44833
3146837,50365
3146982,206953
3147137,45993
3147291,206997
3147374,73872
3147514,28715
3147711,82327
3147979,74534
3148186,41120
3148350,58287
3148514,111037
3148666,77881
3148814,91292
3148881,109979
3148994,73211
3149181,40720
3149371,60405
3149531,86455
3149657,91356
3149793,63310
3149971,86727
3150071,84404
3150207,74447
3150341,18591
3150449,86416
3150629,84660
3150784,255772
3150939,75802
3151078,39509
3151217,88609
3151336,84820
3151455,31967
3151720,45347
3151929,121942
3152003,53191
3152080,54081
3152195,37434
3152332,86975
3152439,48646
3152558,138719
3152599,56325
3152715,319656
3152876,37467
3153035,37329
3153247,72207
3153368,194498
3153480,19757
3153598,85621
3153740,61410
3153870,111304
3153949,74402
3154143,68752
3154343,28891
3154509,25154
3154631,73336
3154816,23281
3154995,328918
3155133,31223
3155251,83330
3155371,70386
3155577,67660
3155724,77877
3155867,48008
3155969,145878
3156114,304375
3156230,84569
3156426,242621
3156561,17347
3156712,43373
3156822,284694
3156970,79042
3157186,73563
3157417,72387
3157667,106373
3157790,28238
3157892,89287
3158029,105583
3158156,253808
3158291,106605
3158401,91352
3158585,159900
3158679,162284
3158815,61361
3158912,57119
3159024,148371
3159149,15135
3159331,66125
3159536,88478
3159655,131476
3159741,25799
3160004,62213
3160144,13486
3160341,84177
3160466,58390
3160762,140781
3160858,89326
3160996,92000
3161243,40161
3161418,135686
3161507,77957
3161615,63946
3161852,82624
3162004,59835
3162187,92493
3162418,50037
3162610,47479
3162725,23683
3162828,79934
3162966,73963
3163069,73881
3163248,159907
3163346,200157
3163541,26815
3163744,103243
3163898,84496
3164062,111188
3164292,258253
3164421,51823
3164694,61979
3164849,76493
3165007,80169
3165155,73517
3165296,73600
3165471,37497
3165579,93084
3165786,28500
3166005,231763
3166133,86850
3166297,14400
3166642,48620
3166781,76011
3166921,22683
3167051,132122
3167124,110573
3167242,362151
3167353,288165
3167478,97038
3167590,167408
3167692,41154
3167873,58595
3168060,199196
3168103,140036
3168215,122341
3168250,109016
3168356,118131
3168469,86812
3168655,31559
3168768,27646
3168884,39401
3169083,25121
3169234,77561
3169345,93856
3169491,78206
3169677,80742
3169828,161460
3170010,63773
3170075,72197
3170316,85546
3170465,111839
3170651,26864
3170860,94363
3170990,70981
3171206,111440
3171377,44997
3171489,35691
3171694,92591
3171855,79990
3171999,101288
3172147,77084
3172350,36334
3172532,12645
3172696,169747
3172830,169022
3172923,86555
3173064,50077
3173239,48392
3173350,155953
3173415,106020
3173580,104396
3173683,50647
3173790,85293
3173899,43598
3174046,83666
3174222,45054
3174334,72477
3174544,82825
3174730,103269
3174883,79382
3174987,61296
3175093,80151
3175287,80389
3175529,109554
3175665,26583
3175837,50601
3176030,45244
3176136,49830
3176342,13640
3176530,44473
3176669,37000
3176773,54484
3176893,60592
3177057,109379
3177293,169652
3177396,110650
3177465,64836
3177660,25564
3177838,61125
3177986,85435
3178097,79995
3178270,12255
3178431,83723
3178605,49014
3178711,68472
3178921,72358
3179061,72334
3179173,201703
3179343,84332
3179564,80321
3179826,71326
3179931,109018
3180067,64456
3180215,65421
3180333,43337
3180468,68818
3180680,84355
3180826,20847
3180970,48210
3181130,39144
3181300,39145
3181480,22855
3181674,55215
3181865,56191
3182061,48393
3182200,66956
3182321,46469
3182574,116776
3182738,39100
3182946,62177
3183208,13313
3183386,63193
3183541,379689
3183646,52462
3183781,39101
3183985,13761
3184222,86467
3184439,76494
3184635,81836
3184824,212622
3184941,72331
3185130,3556
3185264,42621
3185438,89874
3185613,44877
3185812,195056
3185887,81115
3186038,68684
3186214,27550
3186321,92352
3186456,173891
3186594,18150
3186708,96399
3186923,40171
3187151,34494
3187268,86157
3187445,154115
3187568,80585
3187824,88005
3188065,13042
3188246,13932
3188428,29860
3188549,48747
3188768,13062
3188907,13933
3189096,44095
3189216,28380
3189362,72105
3189493,100046
3189678,13927
3189785,77930
3189921,67619
3190048,39103
3190251,24752
3190487,52639
3190644,151168
3190761,171108
3190825,26974
3191033,24729
3191191,83770
3191373,50590
3191503,105795
3191600,39104
3191763,34433
3191971,78999
3192077,76333
3192326,95516
3192492,1930
3192674,378452
3192725,39105
3192970,148811
3193112,21506
3193292,86985
3193472,38728
3193687,42226
3193937,23823
3194093,16624
3194209,57800
3194431,84175
3194585,46223
3194687,173580
3194790,61111
3195001,98548
3195111,86664
3195255,71722
3195464,264393
3195612,131653
3195734,200281
3195855,99934
3195992,82525
3196156,25913
3196342,104997
3196482,155288
3196704,16059
3196884,52311
3197034,86980
3197289,208988
3197460,57346
3197607,66025
3197711,105567
3197854,11680
3197962,5965
3198229,31218
3198333,13926
3198488,40770
3198626,75810
3198842,59706
3198988,13929
3199176,96534
3199359,60003
3199395,103370
3199577,32050
3199753,62289
3199931,80468
3200115,51794
3200277,53804
3200429,31680
3200696,83191
3200928,80035
3201034,65997
3201139,57215
3201281,193976
3201376,276165
3201484,93676
3201691,84165
3201889,45945
3202162,50053
3202438,279159
3202532,183386
3202631,44125
3202785,43580
3202971,61015
3203086,73567
3203253,172214
3203328,82877
3203446,44251
3203614,50388
3203841,19575
3203944,39106
3204100,39107
3204260,55184
3204374,148807
3204542,14863
3204720,86593
3204825,72843
3204901,78571
3205050,43852
3205188,43858
3205360,101325
3205465,102431
3205623,16716
3205767,52906
3205953,61539
3206194,13928
3206309,13930
3206455,103332
3206698,64635
3206912,25048
3207100,73943
3207247,55680
3207396,75229
3207610,22059
3207798,65035
3207939,32171
3208150,103747
3208292,75446
3208365,28465
3208542,56909
3208650,37545
3208765,39108
3209002,39323
3209177,73335
3209353,34125
3209538,8736
3209644,16130
3209804,109459
3209953,320917
3210091,35402
3210301,80410
3210528,51365
3210781,39324
3210980,18095
3211217,94570
3211357,76696
3211497,68143
3211678,102630
3211817,122924
3211965,18443
3212127,155341
3212231,38256
3212412,58159
3212537,49084
3212639,81436
3212762,105978
3212916,94548
3213106,100683
3213305,59296
3213461,13676
3213631,85593
3213769,37724
3213938,131997
3214169,58383
3214285,77287
3214394,20106
3214522,21145
3214634,63988
3214778,77953
3214887,116019
3215077,85414
3215211,82696
3215383,24410
3215577,70872
3215704,38202
3215862,36996
3216059,84327
3216184,118984
3216293,20499
3216465,100910
3216608,45792
3216715,8266
3217040,314070
3217222,51190
3217331,50090
3217485,77068
3217660,46888
3217777,49958
3217912,32327
3218004,50696
3218130,133523
3218325,43121
3218439,133373
3218561,71719
3218730,79771
3218907,34800
3219106,21537
3219294,68649
3219436,84383
3219594,126420
3219878,104241
3220027,93188
3220166,120271
3220241,75595
3220347,95506
3220554,78263
3220693,38034
3220866,77174
3221072,82650
3221230,40572
3221437,208579
3221544,97088
3221657,265579
3221720,36859
3221939,75680
3222049,458428
3222228,79224
3222446,85836
3222573,84203
3222675,84184
3222858,293094
3222890,121210
3223048,118013
3223125,109513
3223377,14196
3223485,109584
3223588,73846
3223729,93934
3223845,14128
3224074,83384
3224180,84289
3224320,76360
3224494,1556
3224614,118624
3224807,49526
3225019,83539
3225172,101482
3225341,30785
3225478,42152
3225604,71864
3225864,82633
3225996,57330
3226200,71668
3226370,71725
3226476,89691
3226608,31074
3226745,84340
3226859,26556
3226997,202043
3227173,216035
3227362,137625
3227440,90061
3227515,263946
3227695,84334
3227852,77883
3227995,127521
3228246,119698
3228441,48034
3228586,110491
3228768,79694
3228911,83540
3229090,108762
3229169,376394
3229324,263947
3229510,215999
3229700,134012
3229820,191402
3229859,83403
3230039,239368
3230167,39369
3230351,12677
3230534,79034
3230601,27349
3230842,40629
3231036,67429
3231294,83660
3231422,84174
3231565,83686
3231744,84344
3232006,53336
3232151,35623
3232337,86785
3232451,27146
3232664,189472
3232702,114150
3232879,77948
3233070,84281
3233251,46493
3233356,112090
3233559,85341
3233762,37661
3233957,130458
3234041,89708
3234177,67166
3234250,59967
3234425,84188
3234674,122080
3234806,87428
3234916,26505
3235148,15895
3235288,28218
3235492,97795
3235625,70808
3235736,81215
3235921,94108
3236033,71827
3236175,149145
3236302,126278
3236448,84329
3236656,122492
3236806,77461
3237042,84169
3237208,24421
3237377,82510
3237492,117408
3237646,61854
3237718,96973
3237866,16640
3238021,71679
3238214,87825
3238366,88075
3238589,89455
3238940,148857
3239011,157903
3239131,43599
3239280,70090
3239514,74103
3239694,84347
3239847,100529
3239956,68722
3240060,85339
3240170,191600
3240244,49049
3240386,179251
3240494,137145
3240630,60599
3240767,98369
3240907,20069
3241050,42399
3241211,129535
3241384,84190
3241494,78464
3241706,97933
3241799,106124
3241915,53909
3242057,64454
3242243,4822
3242413,55723
3242537,67441
3242724,48654
3242786,19823
3242930,112973
3243136,38091
3243290,122930
3243430,128280
3243605,77016
3243815,52432
3243937,84348
3244071,47059
3244183,47462
3244248,84892
3244409,103663
3244591,103328
3244730,111174
3244845,115712
3244984,52767
3245125,91911
3245245,102784
3245415,88036
3245592,68663
3245733,51996
3245987,75638
3246094,81830
3246190,82675
3246443,82390
3246554,101803
3246641,83589
3246800,38719
3246958,76703
3247129,97310
3247281,17165
3247477,223195
3247620,270372
3247832,148408
3247972,255948
3248173,128203
3248308,88273
3248603,82505
3248762,128564
3248891,5422
3249020,86703
3249240,83670
3249360,127700
3249473,42203
3249574,45397
3249883,126509
3250007,77462
3250146,85735
3250341,91913
3250444,83801
3250586,79172
3250706,104557
3250741,64071
3250863,168217
3250957,86597
3251133,110160
3251322,101731
3251470,74830
3251603,82096
3251749,80271
3251912,64897
3252087,105348
3252218,110146
3252358,142585
3252509,84342
3252649,15936
3252789,104306
3252914,75318
3252964,97365
3253188,131360
3253222,124597
3253368,42628
3253610,124423
3253729,81678
3253884,41996
3254060,103640
3254242,10089
3254378,123359
3254529,84577
3254633,70667
3254890,101267
3255047,130717
3255113,57230
3255279,43687
3255440,134738
3255577,71720
3255750,135312
3255871,170263
3256003,197726
3256092,100085
3256139,370044
3256180,76960
3256428,273029
3256470,53898
3256618,77269
3256853,112678
3256976,170517
3257087,110336
3257201,91250
3257314,131671
3257404,262243
3257530,537
3257680,84180
3257791,47405
3257989,135547
3258119,90125
3258227,62214
3258403,15004
3258622,61372
3258783,151232
3258918,161456
3259068,82507
3259356,288121
3259473,197733
3259565,92171
3259696,13830
3259934,64291
3260132,38753
3260306,102639
3260411,76492
3260623,207459
3260741,110354
3260856,69778
3260978,196738
3261157,283101
3261321,288421
3261449,292547
3261497,16387
3261637,97683
3261829,33390
3262070,33391
3262312,39062
3262452,109600
3262650,49971
3262832,40709
3263047,48202
3263203,71723
3263357,34078
3263505,30953
3263579,35253
3263697,68734
3263872,86838
3264062,84317
3264209,79697
3264312,134371
3264504,109843
3264640,84306
3264812,40075
3265000,80059
3265043,39779
3265187,340543
3265246,86726
3265418,116463
3265568,38280
3265665,99579
3265935,72391
3266126,84284
3266247,84351
3266364,18112
3266493,105210
3266713,78604
3266816,57722
3267009,131837
3267123,89723
3267293,57089
3267485,95503
3267567,49250
3267670,75736
3267836,202973
3268019,27543
3268194,122928
3268301,108512
3268489,149190
3268593,45000
3268743,50950
3268873,288105
3268959,288413
3269079,98303
3269196,55327
3269446,32904
3269608,82642
3269715,50845
3269859,95508
3270002,91122
3270143,84286
3270268,80280
3270463,110525
3270628,117691
3270814,122804
3270958,27480
3271063,82618
3271246,99770
3271451,72479
3271602,106016
3271755,116167
3271863,292975
3271909,43172
3272052,60985
3272164,49846
3272283,97690
3272468,135368
3272651,82485
3272884,9736
3272999,82990
3273117,135161
3273256,59897
3273409,99650
3273543,121823
3273724,66893
3273834,42712
3273995,98066
3274104,86759
3274246,71261
3274474,6078
3274722,75244
3274839,48770
3274980,94104
3275105,94348
3275346,84172
3275575,83542
3275722,171961
3275839,72867
3275896,288122
3276031,17216
3276274,108901
3276407,105942
3276512,85741
3276649,133557
3276789,91030
3276945,89638
3277077,17375
3277178,61012
3277366,288193
3277500,288037
3277577,27420
3277686,26233
3277840,24863
3277985,43937
3278133,149763
3278284,86983
3278434,41530
3278592,61997
3278753,164753
3278840,37635
3279014,174946
3279079,72245
3279233,128158
3279381,43761
3279485,82684
3279596,117266
3279746,87826
3279860,262988
3280003,181628
3280049,288298
3280130,51911
3280312,127756
3280422,126797
3280555,64689
3280702,84287
3280845,84318
3280967,113947
3281140,288117
3281259,288295
3281394,288284
3281523,56558
3281697,88912
3281811,39814
3281915,65049
3282055,80048
3282119,128248
3282272,128639
3282471,71730
3282551,84341
3282654,24385
3282758,13078
3282869,172474
3282909,82690
3283119,47878
3283234,27058
3283379,82663
3283484,20-08-1997
3283661,82693
3283842,87502
3283944,84170
3284151,96724
3284340,87827
3284734,74545
3284853,84226
3285096,132185
3285174,97430
3285298,85544
3285437,288438
3285564,84194
3285669,125623
3285781,118957
3285945,46429
3286125,45961
3286291,119639
3286374,26405
3286516,82631
3286627,123105
3286804,102640
3286913,133458
3287167,138122
3287361,84308
3287472,35683
3287631,286267
3287738,135647
3287876,105531
3288049,121879
3288192,13391
3288371,79070
3288579,110540
3288728,24617
3288900,63957
3288970,34004
3289124,77878
3289261,32694
3289459,88564
3289604,14720
3289751,19139
3289878,127493
3290112,86837
3290249,109516
3290372,98631
3290505,95808
3290622,62580
3290780,20528
3290976,38030
3291195,73646
3291262,40343
3291404,42939
3291587,65851
3291758,19794
3291866,114606
3292092,84166
3292234,52001
3292481,121602
3292630,58790
3292834,78049
3293037,12594
3293192,80215
3293315,123025
3293529,121793
3293675,43652
3293820,56928
3293998,82911
3294102,149586
3294229,45585
3294342,72976
3294476,135708
3294586,137429
3294688,53354
3294833,68280
3294954,110253
3295053,132961
3295109,73935
3295275,37343
3295414,126056
3295456,91549
3295569,144271
3295861,84288
3296069,135718
3296253,51956
3296407,50620
3296642,105586
3296721,120676
3296787,82099
3296973,16276
3297198,63172
3297308,59517
3297410,58547
3297544,84323
3297681,60747
3297940,85878
3298145,81188
3298372,45314
3298485,59434
3298640,25746
3298788,49363
3298902,108282
3299112,156180
3299215,13678
3299402,62012
3299510,13728
3299619,101519
3299779,22969
3300020,50675
3300196,32070
3300405,114958
3300553,338853
3300589,97614
3300754,16277
3300861,98536
3300998,245984
3301146,190407
3301296,83098
3301406,185147
3301519,129609
3301640,288111
3301811,288146
3301927,217724
3302016,30998
3302246,43363
3302424,51389
3302533,249264
3302710,84326
3302904,16016
3303152,102780
3303321,112136
3303427,91930
3303571,119431
3303704,85446
3303884,89702
3304060,62069
3304201,70584
3304360,135313
3304525,288293
3304703,285594
3304826,94480
3304979,24409
3305149,62720
3305289,75204
3305427,48161
3305640,328712
3305707,114490
3305839,288292
3305977,288296
3306105,238397
3306152,82781
3306214,144784
3306385,82685
3306547,38716
3306734,130002
3306807,53778
3306931,104859
3307100,80440
3307299,185934
3307413,229610
3307600,31621
3307744,119916
3307881,18666
3308079,46111
3308262,40829
3308433,46114
3308578,4311
3308698,33360
3308845,10792
3308990,70863
3309148,82708
3309420,143800
3309588,140420
3309762,18758
3309965,18735
3310170,19274
3310367,46124
3310560,18867
3310765,220106
3310913,26152
3311047,13679
3311273,51594
3311425,26168
3311623,67079
3311769,28790
3311973,232005
3312044,21317
3312167,94380
3312300,49522
3312485,125504
3312602,40900
3312780,38425
3313078,18741
3313211,91333
3313352,57529
3313501,98545
3313693,152795
3313875,294261
3314007,139325
3314222,112336
3314328,96821
3314475,45006
3314655,93289
3314895,104718
3315093,80220
3315234,128637
3315413,83389
3315565,71883
3315796,259292
3315944,43157
3316095,97598
3316261,55615
3316369,197752
3316444,288168
3316533,61591
3316700,25539
3316920,44594
3317092,135225
3317223,85525
3317383,10044
3317538,18707
3317792,125409
3317961,64362
3318103,81850
3318264,34280
3318545,146405
3318697,397339
3318738,76349
3319044,45682
3319258,10275
3319429,37030
3319633,80387
3319831,36960
3320048,37032
3320200,81179
3320350,147829
3320559,142051
3320626,88284
3320729,110392
3320938,38769
3321159,200447
3321273,77012
3321426,49051
3321618,288290
3321755,288259
3321880,288288
3322057,15770
3322244,35038
3322389,20811
3322550,10852
3322782,127916
3322943,87504
3323119,84305
3323302,48599
3323463,76297
3323613,106135
3323724,18725
3323908,31027
3324088,10620
3324307,10616
3324572,411432
3324752,40004
3324870,63481
3324975,40722
3325133,83738
3325283,80717
3325483,76609
3325651,8941
3325756,64074
3325949,197723
3326036,269797
3326136,117629
3326281,288101
3326427,76800
3326548,147590
3326720,138357
3326827,65515
3326973,127501
3327150,279852
3327286,97630
3327508,97989
3327739,130445
3327815,84185
3327928,125490
3328075,160
3328214,11540
3328468,37653
3328585,26656
3328795,121147
3328904,84636
3329055,116800
3329171,122336
3329296,139567
3329498,82654
3329670,94583
3329792,16221
3329998,149172
3330046,96648
3330190,38414
3330327,19099
3330469,83186
3330602,84354
3330741,85542
3330895,44560
3331003,116979
3331140,66722
3331322,46280
3331550,28733
3331669,84187
3331805,56338
3332064,64792
3332186,27116
3332357,43895
3332528,77875
3332676,43268
3332901,13471
3333012,36172
3333328,71378
3333465,82687
3333576,29722
3333792,84333
3333936,75780
3334105,68718
3334330,89492
3334437,99106
3334554,41153
3334710,42532
3334852,70410
3335006,64876
3335129,44470
3335269,94352
3335429,80278
3335704,86778
3335908,82695
3336085,39987
3336232,85652
3336369,114104
3336473,87440
3336618,151870
3336791,44732
3337004,16315
3337115,78550
3337236,30587
3337384,128270
3337494,121826
3337704,139455
3337909,63517
3338121,14419
3338277,35818
3338452,22752
3338666,46564
3338776,66745
3338944,135390
3339066,65904
3339228,89593
3339405,46159
3339584,27597
3339799,38727
3339954,98232
3340062,61658
3340173,43767
3340319,97051
3340464,98886
3340573,31551
3340722,242378
3340834,81303
3341001,118683
3341182,98932
3341298,28751
3341406,55952
3341569,57597
3341729,235271
3341866,50177
3342162,47953
3342384,154792
3342473,63171
3342678,95511
3342800,22379
3342950,115400
3343063,130736
3343179,24446
3343437,44244
3343627,41592
3343737,48490
3343925,89481
3344047,73283
3344273,18038
3344385,161273
3344504,177522
3344709,30252
3344825,86819
3344965,74726
3345109,88042
3345223,104732
3345335,63147
3345448,75761
3345595,81515
3345721,50081
3345838,41487
3345977,83479
3346109,81899
3346220,100532
3346325,100825
3346486,124067
3346610,134597
3346754,125136
3346852,99223
3346970,86304
3347133,288109
3347337,105790
3347433,98065
3347512,85549
3347654,237983
3347806,27408
3347987,20224
3348130,106344
3348254,94135
3348397,77775
3348505,72678
3348607,57307
3348716,35436
3348826,112304
3348976,127533
3349151,193380
3349296,97605
3349444,115241
3349643,104155
3349753,4412
3349896,132654
3350001,98262
3350143,172413
3350207,288128
3350368,44165
3350514,50021
3350618,133694
3350726,91795
3350863,122044
3350971,139909
3351009,33303
3351135,4910
3351260,20513
3351401,169836
3351584,51511
3351712,71208
3351858,34905
3351985,103516
3352129,76421
3352268,69162
3352385,116613
3352591,118628
3352894,38010
3353062,324173
3353153,36257
3353477,100450
3353581,87531
3353754,102699
3353924,151826
3354041,134132
3354193,31022
3354288,83215
3354411,469172
3354613,127901
3354721,45360
3354808,132923
3354963,138376
3355105,135545
3355203,4171
3355347,48742
3355522,115276
3355657,143247
3355793,92662
3355977,74549
3356085,44668
3356197,135678
3356335,76617
3356481,170178
3356623,135200
3356764,82682
3356965,147405
3357113,22066
3357249,46016
3357345,26467
3357411,46500
3357568,87496
3357716,90122
3357862,98339
3357974,39458
3358086,68812
3358253,46953
3358366,86632
3358450,92681
3358583,79528
3358738,147538
3358954,19844
3359128,139038
3359271,66193
3359447,60917
3359609,85533
3359991,140668
3360079,38138
3360223,114994
3360382,99877
3360523,97610
3360644,142061
3360816,124167
3360985,103740
3361133,115223
3361470,88557
3361883,63146
3361994,53445
3362101,100592
3362239,93087
3362358,102000
3362503,124074
3362651,135921
3362775,41604
3362912,105538
3363126,33331
3363284,31046
3363541,30347
3363803,26114
3364060,106541
3364196,43263
3364451,59238
3364745,110148
3365011,82639
3365148,79983
3365330,29630
3365488,128644
3365571,14078
3365701,134673
3365837,32168
3366201,76640
3366373,132232
3366473,15932
3366583,145197
3366734,152570
3366873,105676
3366952,66720
3367070,91552
3367220,100183
